Date,Time,Temperature
2022-10-10,2:53 am,38
2022-10-10,3:53 am,44
2022-10-10,4:53 am,43
2022-10-10,5:53 am,38
2022-10-10,6:53 am,39
2022-10-10,7:53 am,35
2022-10-10,8:53 am,42
2022-10-10,9:53 am,51
2022-10-10,10:53 am,58
2022-10-10,11:53 am,63
2022-10-10,12:53 pm,66
2022-10-10,1:53 pm,68
2022-10-10,2:53 pm,72
2022-10-10,3:53 pm,73
2022-10-10,4:53 pm,73
2022-10-10,6:53 pm,67
2022-10-10,7:53 pm,63
2022-10-10,8:53 pm,61
2022-10-10,9:53 pm,59
2022-10-10,10:53 pm,59
2022-10-10,11:53 pm,57
2022-10-11,12:53 am,57
2022-10-11,1:53 am,56
2022-10-11,2:53 am,54
2022-10-11,3:53 am,53
2022-10-11,5:53 am,51
2022-10-11,6:53 am,48
2022-10-11,7:53 am,45
2022-10-11,8:53 am,49
2022-10-11,9:53 am,52
2022-10-11,10:53 am,56
2022-10-11,11:53 am,61
2022-10-11,12:53 pm,64
2022-10-11,1:53 pm,66
2022-10-11,2:53 pm,68
2022-10-11,3:53 pm,71
2022-10-11,4:53 pm,71
2022-10-11,6:53 pm,61
2022-10-11,7:53 pm,61
2022-10-11,8:53 pm,57
2022-10-11,9:53 pm,54
2022-10-11,10:53 pm,51
2022-10-11,11:53 pm,47
2022-10-12,12:53 am,47
2022-10-12,1:53 am,46
2022-10-12,2:53 am,48
2022-10-12,3:53 am,45
2022-10-12,4:53 am,44
2022-10-12,5:53 am,41
2022-10-12,6:53 am,40
2022-10-12,7:53 am,42
2022-10-12,8:53 am,46
2022-10-12,9:53 am,52
2022-10-12,10:53 am,57
2022-10-12,11:53 am,60
2022-10-12,12:53 pm,63
2022-10-12,1:53 pm,66
2022-10-12,2:53 pm,69
2022-10-12,3:53 pm,69
2022-10-12,4:53 pm,70
2022-10-12,6:53 pm,64
2022-10-12,7:53 pm,60
2022-10-12,8:53 pm,54
2022-10-12,9:53 pm,55
2022-10-12,10:53 pm,50
2022-10-12,11:53 pm,53
2022-10-13,12:53 am,47
2022-10-13,1:53 am,45
2022-10-13,2:53 am,42
2022-10-13,3:53 am,40
2022-10-13,4:53 am,37
2022-10-13,5:53 am,35
2022-10-13,6:53 am,33
2022-10-13,7:53 am,32
2022-10-13,8:53 am,39
2022-10-13,9:53 am,46
2022-10-13,10:53 am,53
2022-10-13,11:53 am,60
2022-10-13,12:53 pm,64
2022-10-13,1:53 pm,65
2022-10-13,2:53 pm,68
2022-10-13,3:53 pm,69
2022-10-13,4:53 pm,70
2022-10-13,6:53 pm,64
2022-10-13,7:53 pm,56
2022-10-13,8:53 pm,46
2022-10-13,9:53 pm,41
2022-10-13,10:53 pm,42
2022-10-13,11:53 pm,42
2022-10-14,12:53 am,37
2022-10-14,1:53 am,39
2022-10-14,2:53 am,36
2022-10-14,3:53 am,37
2022-10-14,4:53 am,38
2022-10-14,5:53 am,34
2022-10-14,6:53 am,34
2022-10-14,7:53 am,31
2022-10-14,8:53 am,41
2022-10-14,9:53 am,44
2022-10-14,10:53 am,52
2022-10-14,11:53 am,57
2022-10-14,12:53 pm,63
2022-10-14,1:53 pm,65
2022-10-14,2:53 pm,68
2022-10-14,3:53 pm,69
2022-10-14,4:53 pm,70
2022-10-14,6:53 pm,64
2022-10-14,7:53 pm,59
2022-10-14,8:53 pm,50
2022-10-14,9:53 pm,51
2022-10-14,10:53 pm,43
2022-10-14,11:53 pm,42
2022-10-15,12:53 am,45
2022-10-15,1:53 am,38
2022-10-15,2:53 am,37
2022-10-15,3:53 am,35
2022-10-15,4:53 am,35
2022-10-15,6:53 am,34
2022-10-15,7:53 am,36
2022-10-15,8:53 am,40
2022-10-15,9:53 am,50
2022-10-15,10:53 am,59
2022-10-15,11:53 am,62
2022-10-15,12:53 pm,65
2022-10-15,1:53 pm,66
2022-10-15,2:53 pm,68
2022-10-15,3:53 pm,68
2022-10-15,4:53 pm,68
2022-10-15,6:53 pm,60
2022-10-15,7:53 pm,57
2022-10-15,8:53 pm,53
2022-10-15,9:53 pm,49
2022-10-15,10:53 pm,45
2022-10-15,11:53 pm,45
2022-10-16,12:53 am,43
2022-10-16,1:53 am,40
2022-10-16,2:53 am,42
2022-10-16,3:53 am,36
2022-10-16,4:53 am,37
2022-10-16,5:53 am,34
2022-10-16,6:53 am,37
2022-10-16,7:53 am,35
2022-10-16,8:53 am,43
2022-10-16,9:53 am,49
2022-10-16,10:53 am,54
2022-10-16,11:53 am,59
2022-10-16,12:53 pm,64
2022-10-16,1:53 pm,67
2022-10-16,2:53 pm,68
2022-10-16,3:53 pm,70
2022-10-16,4:53 pm,69
2022-10-16,6:53 pm,64
2022-10-16,7:53 pm,49
2022-10-16,8:53 pm,43
2022-10-16,9:53 pm,46
2022-10-16,10:53 pm,41
2022-10-16,11:53 pm,40
2022-10-17,12:53 am,39
2022-10-17,1:53 am,39
2022-10-17,2:53 am,38
2022-10-17,3:53 am,36
2022-10-17,4:53 am,35
2022-10-17,5:53 am,35
2022-10-17,6:53 am,34
2022-10-17,7:53 am,32
2022-10-17,8:53 am,38
2022-10-17,9:53 am,47
2022-10-17,10:53 am,56
2022-10-17,11:53 am,62
2022-10-17,12:53 pm,66
2022-10-17,1:53 pm,70
2022-10-17,2:53 pm,72
2022-10-17,3:53 pm,73
2022-10-17,4:53 pm,72
2022-10-17,6:53 pm,63
2022-10-17,7:53 pm,55
2022-10-17,8:53 pm,48
2022-10-17,9:53 pm,48
2022-10-17,10:53 pm,40
2022-10-17,11:53 pm,40
2022-10-18,12:53 am,36
2022-10-18,1:53 am,37
2022-10-18,2:53 am,36
2022-10-18,3:53 am,36
2022-10-18,4:53 am,35
2022-10-18,5:53 am,35
2022-10-18,6:53 am,33
2022-10-18,7:53 am,33
2022-10-18,8:53 am,38
2022-10-18,9:53 am,46
2022-10-18,10:53 am,55
2022-10-18,11:53 am,59
2022-10-18,12:53 pm,65
2022-10-18,1:53 pm,70
2022-10-18,2:53 pm,71
2022-10-18,3:53 pm,74
2022-10-18,4:53 pm,74
2022-10-18,6:53 pm,67
2022-10-18,8:53 pm,49
2022-10-18,9:53 pm,45
2022-10-18,10:53 pm,42
2022-10-18,11:53 pm,41
2022-10-19,12:53 am,39
2022-10-19,1:53 am,38
2022-10-19,2:53 am,36
2022-10-19,3:53 am,34
2022-10-19,4:53 am,36
2022-10-19,5:53 am,34
2022-10-19,6:53 am,33
2022-10-19,7:53 am,30
2022-10-19,8:53 am,35
2022-10-19,9:53 am,45
2022-10-19,10:53 am,54
2022-10-19,11:53 am,59
2022-10-19,1:53 pm,67
2022-10-19,2:53 pm,70
2022-10-19,3:53 pm,71
2022-10-19,4:53 pm,71
2022-10-19,6:53 pm,63
2022-10-19,7:53 pm,53
2022-10-19,8:53 pm,46
2022-10-19,9:53 pm,50
2022-10-19,10:53 pm,40
2022-10-19,11:53 pm,36
2022-10-20,12:53 am,38
2022-10-20,1:53 am,38
2022-10-20,2:53 am,33
2022-10-20,3:53 am,35
2022-10-20,4:53 am,32
2022-10-20,5:53 am,32
2022-10-20,6:53 am,30
2022-10-20,8:53 am,35
2022-10-20,9:53 am,44
2022-10-20,10:53 am,51
2022-10-20,11:53 am,58
2022-10-20,12:53 pm,63
2022-10-20,1:53 pm,66
2022-10-20,2:53 pm,68
2022-10-20,3:53 pm,70
2022-10-20,4:53 pm,71
2022-10-20,6:53 pm,63
2022-10-20,7:53 pm,55
2022-10-20,8:53 pm,58
2022-10-20,9:53 pm,58
2022-10-20,10:53 pm,57
2022-10-20,11:53 pm,47
2022-10-21,12:53 am,44
2022-10-21,1:53 am,46
2022-10-21,2:53 am,47
2022-10-21,3:53 am,47
2022-10-21,4:53 am,46
2022-10-21,5:53 am,45
2022-10-21,6:53 am,40
2022-10-21,7:53 am,40
2022-10-21,8:53 am,51
2022-10-21,9:53 am,53
2022-10-21,10:53 am,59
2022-10-21,11:53 am,64
2022-10-21,1:53 pm,67
2022-10-21,2:53 pm,68
2022-10-21,3:53 pm,69
2022-10-21,4:53 pm,68
2022-10-21,6:53 pm,63
2022-10-21,7:53 pm,62
2022-10-21,8:53 pm,61
2022-10-21,9:53 pm,59
2022-10-21,10:53 pm,59
2022-10-21,11:53 pm,59
2022-10-22,12:53 am,57
2022-10-22,1:53 am,59
2022-10-22,2:53 am,56
2022-10-22,3:53 am,51
2022-10-22,4:53 am,49
2022-10-22,5:53 am,48
2022-10-22,7:09 am,47
2022-10-22,7:53 am,47
2022-10-22,8:23 am,47
2022-10-22,8:53 am,47
2022-10-22,9:53 am,48
2022-10-22,10:53 am,45
2022-10-22,11:17 am,44
2022-10-22,12:30 pm,44
2022-10-22,12:53 pm,44
2022-10-22,1:53 pm,43
2022-10-22,2:44 pm,42
2022-10-22,2:53 pm,42
2022-10-22,3:37 pm,42
2022-10-22,4:08 pm,41
2022-10-22,4:29 pm,41
2022-10-22,4:53 pm,41
2022-10-22,5:32 pm,41
2022-10-22,6:53 pm,41
2022-10-22,7:53 pm,41
2022-10-22,8:53 pm,41
2022-10-22,9:11 pm,40
2022-10-22,9:53 pm,36
2022-10-22,10:06 pm,37
2022-10-22,10:25 pm,37
2022-10-22,11:00 pm,37
2022-10-22,11:53 pm,38
2022-10-23,12:34 am,37
2022-10-23,12:53 am,38
2022-10-23,1:37 am,36
2022-10-23,2:07 am,35
2022-10-23,3:13 am,34
2022-10-23,3:53 am,33
2022-10-23,4:42 am,33
2022-10-23,4:53 am,33
2022-10-23,5:15 am,33
2022-10-23,5:53 am,34
2022-10-23,6:53 am,34
2022-10-23,7:53 am,33
2022-10-23,8:53 am,33
2022-10-23,9:53 am,35
2022-10-23,10:53 am,37
2022-10-23,11:53 am,41
2022-10-23,12:53 pm,42
2022-10-23,1:53 pm,39
2022-10-23,2:53 pm,39
2022-10-23,3:53 pm,41
2022-10-23,4:53 pm,41
2022-10-23,6:53 pm,37
2022-10-23,7:53 pm,39
2022-10-23,8:53 pm,38
2022-10-23,9:53 pm,38
2022-10-23,10:53 pm,36
2022-10-23,11:53 pm,34
2022-10-24,12:53 am,33
2022-10-24,1:53 am,33
2022-10-24,2:53 am,30
2022-10-24,3:53 am,32
2022-10-24,4:53 am,29
2022-10-24,5:53 am,29
2022-10-24,7:53 am,29
2022-10-24,9:02 am,30
2022-10-24,9:53 am,30
2022-10-24,10:53 am,31
2022-10-24,11:53 am,33
2022-10-24,1:00 pm,39
2022-10-24,1:53 pm,41
2022-10-24,2:53 pm,43
2022-10-24,3:53 pm,44
2022-10-24,4:53 pm,44
2022-10-24,6:53 pm,43
2022-10-24,7:53 pm,43
2022-10-24,8:53 pm,43
2022-10-24,9:53 pm,43
2022-10-24,10:53 pm,43
2022-10-24,11:53 pm,42
2022-10-25,12:38 am,38
2022-10-25,1:00 am,34
2022-10-25,1:12 am,34
2022-10-25,1:22 am,34
2022-10-25,2:20 am,34
2022-10-25,3:03 am,35
2022-10-25,3:53 am,36
2022-10-25,4:53 am,38
2022-10-25,5:53 am,38
2022-10-25,6:53 am,37
2022-10-25,7:11 am,37
2022-10-25,7:26 am,37
2022-10-25,8:39 am,36
2022-10-25,9:01 am,37
2022-10-25,9:53 am,37
2022-10-25,10:37 am,39
2022-10-25,10:53 am,38
2022-10-25,12:05 pm,40
2022-10-25,1:20 pm,43
2022-10-25,1:53 pm,45
2022-10-25,2:53 pm,46
2022-10-25,3:53 pm,46
2022-10-25,4:53 pm,47
2022-10-25,6:53 pm,42
2022-10-25,7:53 pm,40
2022-10-25,8:53 pm,38
2022-10-25,9:53 pm,38
2022-10-25,10:53 pm,37
2022-10-25,11:53 pm,35
2022-10-26,12:53 am,34
2022-10-26,1:53 am,34
2022-10-26,2:53 am,32
2022-10-26,3:53 am,32
2022-10-26,4:53 am,29
2022-10-26,5:53 am,30
2022-10-26,6:53 am,33
2022-10-26,7:53 am,31
2022-10-26,8:53 am,31
2022-10-26,9:53 am,35
2022-10-26,10:53 am,39
2022-10-26,12:01 pm,36
2022-10-26,12:08 pm,35
2022-10-26,12:28 pm,35
2022-10-26,1:06 pm,36
2022-10-26,1:15 pm,36
2022-10-26,2:18 pm,42
2022-10-26,2:25 pm,42
2022-10-26,2:53 pm,43
2022-10-26,3:53 pm,43
2022-10-26,4:36 pm,35
2022-10-26,5:02 pm,34
2022-10-26,5:31 pm,35
2022-10-26,6:53 pm,34
2022-10-26,7:02 pm,34
2022-10-26,8:16 pm,34
2022-10-26,8:37 pm,34
2022-10-26,8:53 pm,34
2022-10-26,9:53 pm,34
2022-10-26,10:34 pm,34
2022-10-26,10:53 pm,34
2022-10-26,11:31 pm,34
2022-10-26,11:53 pm,34
2022-10-27,12:03 am,34
2022-10-27,12:36 am,32
2022-10-27,12:53 am,32
2022-10-27,1:20 am,32
2022-10-27,1:53 am,30
2022-10-27,3:15 am,31
2022-10-27,3:37 am,31
2022-10-27,3:53 am,31
2022-10-27,4:13 am,31
2022-10-27,4:30 am,31
2022-10-27,5:04 am,31
2022-10-27,5:13 am,31
2022-10-27,5:38 am,30
2022-10-27,5:53 am,30
2022-10-27,6:10 am,30
2022-10-27,6:53 am,30
2022-10-27,7:53 am,29
2022-10-27,8:53 am,29
2022-10-27,9:53 am,30
2022-10-27,10:06 am,30
2022-10-27,10:53 am,31
2022-10-27,11:53 am,33
2022-10-27,1:15 pm,36
2022-10-27,1:53 pm,38
2022-10-27,2:53 pm,39
2022-10-27,3:36 pm,38
2022-10-27,4:06 pm,39
2022-10-27,4:53 pm,39
2022-10-27,6:53 pm,38
2022-10-27,7:53 pm,36
2022-10-27,8:53 pm,32
2022-10-27,9:53 pm,28
2022-10-27,10:53 pm,28
2022-10-27,11:53 pm,26
2022-10-28,12:53 am,25
2022-10-28,1:53 am,23
2022-10-28,2:53 am,23
2022-10-28,3:53 am,22
2022-10-28,4:53 am,21
2022-10-28,5:53 am,21
2022-10-28,6:53 am,21
2022-10-28,7:53 am,20
2022-10-28,8:53 am,23
2022-10-28,9:53 am,29
2022-10-28,10:53 am,34
2022-10-28,11:53 am,38
2022-10-28,12:53 pm,43
2022-10-28,1:53 pm,44
2022-10-28,2:53 pm,44
2022-10-28,3:53 pm,46
2022-10-28,4:53 pm,46
2022-10-28,6:53 pm,42
2022-10-28,7:53 pm,39
2022-10-28,8:53 pm,33
2022-10-28,9:53 pm,34
2022-10-28,10:53 pm,32
2022-10-28,11:53 pm,28
2022-10-29,12:53 am,27
2022-10-29,1:53 am,27
2022-10-29,2:53 am,27
2022-10-29,3:53 am,26
2022-10-29,4:53 am,25
2022-10-29,5:53 am,25
2022-10-29,7:53 am,26
2022-10-29,8:53 am,26
2022-10-29,9:53 am,32
2022-10-29,10:53 am,37
2022-10-29,11:53 am,41
2022-10-29,12:53 pm,46
2022-10-29,1:53 pm,48
2022-10-29,2:53 pm,49
2022-10-29,3:53 pm,50
2022-10-29,4:53 pm,51
2022-10-29,6:53 pm,46
2022-10-29,7:53 pm,43
2022-10-29,8:53 pm,41
2022-10-29,9:53 pm,31
2022-10-29,10:53 pm,34
2022-10-29,11:53 pm,31
2022-10-30,12:53 am,28
2022-10-30,1:53 am,27
2022-10-30,2:53 am,27
2022-10-30,3:53 am,28
2022-10-30,4:53 am,25
2022-10-30,5:53 am,23
2022-10-30,6:53 am,24
2022-10-30,7:53 am,23
2022-10-30,8:53 am,25
2022-10-30,9:53 am,32
2022-10-30,10:53 am,37
2022-10-30,11:53 am,41
2022-10-30,12:53 pm,46
2022-10-30,1:53 pm,49
2022-10-30,2:53 pm,49
2022-10-30,3:53 pm,50
2022-10-30,4:53 pm,50
2022-10-30,6:53 pm,46
2022-10-30,7:53 pm,40
2022-10-30,8:53 pm,40
2022-10-30,9:53 pm,39
2022-10-30,10:53 pm,32
2022-10-30,11:53 pm,36
2022-10-31,12:53 am,36
2022-10-31,1:53 am,33
2022-10-31,2:53 am,37
2022-10-31,3:53 am,39
2022-10-31,4:53 am,37
2022-10-31,5:53 am,39
2022-10-31,6:53 am,37
2022-10-31,7:53 am,36
2022-10-31,8:53 am,34
2022-10-31,9:53 am,42
2022-10-31,10:53 am,45
2022-10-31,11:53 am,49
2022-10-31,12:53 pm,55
2022-10-31,1:53 pm,57
2022-10-31,2:53 pm,59
2022-10-31,3:53 pm,60
2022-10-31,4:53 pm,59
2022-10-31,6:53 pm,50
2022-10-31,7:53 pm,50
2022-10-31,8:53 pm,46
2022-10-31,9:53 pm,40
2022-10-31,10:53 pm,41
2022-10-31,11:53 pm,37
2022-11-01,12:53 am,36
2022-11-01,1:53 am,36
2022-11-01,2:53 am,37
2022-11-01,3:53 am,39
2022-11-01,4:53 am,37
2022-11-01,5:53 am,33
2022-11-01,6:53 am,35
2022-11-01,7:53 am,35
2022-11-01,8:53 am,38
2022-11-01,9:53 am,47
2022-11-01,10:53 am,57
2022-11-01,11:53 am,61
2022-11-01,12:53 pm,62
2022-11-01,1:53 pm,64
2022-11-01,2:53 pm,64
2022-11-01,3:53 pm,64
2022-11-01,4:53 pm,60
2022-11-01,6:53 pm,53
2022-11-01,7:53 pm,51
2022-11-01,8:53 pm,55
2022-11-01,9:53 pm,56
2022-11-01,10:53 pm,57
2022-11-01,11:53 pm,58
2022-11-02,12:53 am,57
2022-11-02,1:53 am,54
2022-11-02,2:53 am,44
2022-11-02,3:53 am,41
2022-11-02,4:26 am,38
2022-11-02,4:40 am,37
2022-11-02,4:53 am,37
2022-11-02,5:07 am,37
2022-11-02,5:53 am,35
2022-11-02,7:00 am,36
2022-11-02,7:21 am,36
2022-11-02,7:37 am,36
2022-11-02,7:53 am,35
2022-11-02,8:31 am,34
2022-11-02,8:53 am,34
2022-11-02,9:53 am,34
2022-11-02,10:53 am,34
2022-11-02,11:53 am,35
2022-11-02,12:53 pm,37
2022-11-02,1:53 pm,37
2022-11-02,2:23 pm,37
2022-11-02,2:36 pm,37
2022-11-02,2:53 pm,38
2022-11-02,3:53 pm,38
2022-11-02,4:53 pm,38
2022-11-02,6:53 pm,36
2022-11-02,7:53 pm,35
2022-11-02,8:53 pm,34
2022-11-02,9:53 pm,32
2022-11-02,10:53 pm,32
2022-11-02,11:53 pm,28
2022-11-03,12:53 am,30
2022-11-03,1:53 am,27
2022-11-03,2:53 am,22
2022-11-03,3:53 am,25
2022-11-03,4:53 am,24
2022-11-03,5:53 am,22
2022-11-03,6:53 am,20
2022-11-03,7:38 am,18
2022-11-03,7:53 am,19
2022-11-03,8:53 am,20
2022-11-03,9:11 am,21
2022-11-03,9:53 am,24
2022-11-03,10:53 am,29
2022-11-03,12:08 pm,32
2022-11-03,12:17 pm,33
2022-11-03,12:53 pm,33
2022-11-03,1:53 pm,35
2022-11-03,2:53 pm,36
2022-11-03,3:53 pm,37
2022-11-03,4:53 pm,37
2022-11-03,6:53 pm,33
2022-11-03,7:53 pm,31
2022-11-03,8:53 pm,29
2022-11-03,9:53 pm,28
2022-11-03,10:24 pm,29
2022-11-03,10:53 pm,30
2022-11-03,11:05 pm,30
2022-11-03,11:53 pm,29
2022-11-04,12:53 am,29
2022-11-04,1:53 am,28
2022-11-04,2:53 am,29
2022-11-04,3:53 am,29
2022-11-04,4:53 am,29
2022-11-04,5:53 am,28
2022-11-04,6:53 am,29
2022-11-04,7:53 am,29
2022-11-04,8:53 am,31
2022-11-04,9:53 am,31
2022-11-04,10:53 am,32
2022-11-04,11:53 am,34
2022-11-04,12:53 pm,34
2022-11-04,1:53 pm,34
2022-11-04,2:53 pm,34
2022-11-04,3:53 pm,35
2022-11-04,4:53 pm,34
2022-11-04,6:53 pm,34
2022-11-04,7:53 pm,34
2022-11-04,8:39 pm,36
2022-11-04,8:53 pm,36
2022-11-04,9:53 pm,35
2022-11-04,10:53 pm,35
2022-11-04,11:53 pm,35
2022-11-05,12:10 am,36
2022-11-05,12:53 am,37
2022-11-05,1:53 am,38
2022-11-05,2:53 am,37
2022-11-05,4:00 am,37
2022-11-05,4:10 am,38
2022-11-05,4:41 am,38
2022-11-05,4:53 am,39
2022-11-05,5:53 am,40
2022-11-05,6:53 am,40
2022-11-05,7:53 am,40
2022-11-05,8:53 am,41
2022-11-05,9:53 am,42
2022-11-05,10:53 am,44
2022-11-05,11:53 am,45
2022-11-05,12:53 pm,46
2022-11-05,1:53 pm,49
2022-11-05,3:53 pm,48
2022-11-05,4:53 pm,47
2022-11-05,6:53 pm,40
2022-11-05,7:53 pm,37
2022-11-05,8:53 pm,36
2022-11-05,9:53 pm,35
2022-11-05,10:53 pm,33
2022-11-05,11:53 pm,33
2022-11-06,12:53 am,32
2022-11-06,1:53 am,30
2022-11-06,2:53 am,30
2022-11-06,3:53 am,30
2022-11-06,4:53 am,29
2022-11-06,5:53 am,28
2022-11-06,6:53 am,24
2022-11-06,7:53 am,28
2022-11-06,8:53 am,31
2022-11-06,9:53 am,34
2022-11-06,10:53 am,37
2022-11-06,11:53 am,41
2022-11-06,12:53 pm,42
2022-11-06,1:53 pm,46
2022-11-06,2:53 pm,45
2022-11-06,3:53 pm,46
2022-11-06,5:53 pm,41
2022-11-06,6:53 pm,41
2022-11-06,7:53 pm,41
2022-11-06,8:53 pm,40
2022-11-06,9:53 pm,35
2022-11-06,10:53 pm,36
2022-11-06,11:53 pm,32
2022-11-07,12:53 am,35
2022-11-07,1:53 am,34
2022-11-07,2:53 am,34
2022-11-07,3:53 am,45
2022-11-07,4:53 am,47
2022-11-07,5:53 am,47
2022-11-07,6:53 am,47
2022-11-07,7:53 am,49
2022-11-07,8:39 am,41
2022-11-07,8:53 am,42
2022-11-07,9:38 am,42
2022-11-07,10:05 am,42
2022-11-07,10:35 am,42
2022-11-07,10:53 am,42
2022-11-07,12:07 pm,42
2022-11-07,1:10 pm,37
2022-11-07,1:53 pm,37
2022-11-07,3:53 pm,35
2022-11-07,4:18 pm,35
2022-11-07,4:40 pm,33
2022-11-07,5:53 pm,32
2022-11-07,6:22 pm,32
2022-11-07,6:36 pm,32
2022-11-07,6:53 pm,32
2022-11-07,7:53 pm,33
2022-11-07,8:33 pm,33
2022-11-07,8:44 pm,32
2022-11-07,9:23 pm,32
2022-11-07,9:53 pm,31
2022-11-07,10:12 pm,31
2022-11-07,10:34 pm,31
2022-11-07,10:53 pm,31
2022-11-07,11:18 pm,31
2022-11-07,11:53 pm,32
2022-11-08,12:23 am,32
2022-11-08,12:37 am,32
2022-11-08,1:04 am,32
2022-11-08,1:31 am,31
2022-11-08,2:18 am,30
2022-11-08,2:36 am,30
2022-11-08,3:02 am,30
2022-11-08,3:19 am,30
2022-11-08,3:36 am,30
2022-11-08,4:03 am,30
2022-11-08,4:58 am,30
2022-11-08,5:20 am,30
2022-11-08,5:58 am,31
2022-11-08,6:39 am,31
2022-11-08,6:53 am,31
2022-11-08,7:10 am,30
2022-11-08,7:28 am,30
2022-11-08,8:06 am,30
2022-11-08,8:53 am,31
2022-11-08,9:22 am,32
2022-11-08,9:53 am,32
2022-11-08,10:53 am,32
2022-11-08,11:12 am,31
2022-11-08,11:53 am,32
2022-11-08,12:09 pm,32
2022-11-08,12:53 pm,34
2022-11-08,1:53 pm,34
2022-11-08,2:53 pm,35
2022-11-08,3:53 pm,35
2022-11-08,5:53 pm,34
2022-11-08,6:53 pm,34
2022-11-08,7:53 pm,34
2022-11-08,8:22 pm,34
2022-11-08,8:53 pm,34
2022-11-08,9:35 pm,34
2022-11-08,9:53 pm,34
2022-11-08,10:53 pm,36
2022-11-08,11:53 pm,36
2022-11-09,12:53 am,35
2022-11-09,1:53 am,35
2022-11-09,2:53 am,35
2022-11-09,3:53 am,36
2022-11-09,4:04 am,36
2022-11-09,5:53 am,41
2022-11-09,7:00 am,35
2022-11-09,7:16 am,34
2022-11-09,7:24 am,33
2022-11-09,7:53 am,34
2022-11-09,8:37 am,34
2022-11-09,8:44 am,33
2022-11-09,8:53 am,33
2022-11-09,9:53 am,33
2022-11-09,10:12 am,33
2022-11-09,10:37 am,33
2022-11-09,10:53 am,33
2022-11-09,11:11 am,33
2022-11-09,12:07 pm,35
2022-11-09,12:53 pm,37
2022-11-09,1:53 pm,36
2022-11-09,2:53 pm,36
2022-11-09,3:53 pm,36
2022-11-09,4:17 pm,36
2022-11-09,5:53 pm,34
2022-11-09,6:11 pm,33
2022-11-09,6:53 pm,33
2022-11-09,8:03 pm,33
2022-11-09,8:32 pm,32
2022-11-09,8:53 pm,31
2022-11-09,9:21 pm,30
2022-11-09,9:32 pm,30
2022-11-09,10:04 pm,29
2022-11-09,10:53 pm,28
2022-11-09,11:53 pm,26
2022-11-10,12:53 am,27
2022-11-10,1:18 am,27
2022-11-10,1:53 am,26
2022-11-10,2:22 am,26
2022-11-10,2:34 am,26
2022-11-10,3:07 am,26
2022-11-10,4:02 am,27
2022-11-10,4:53 am,26
2022-11-10,5:19 am,26
2022-11-10,5:53 am,25
2022-11-10,6:53 am,24
2022-11-10,7:53 am,24
2022-11-10,8:53 am,24
2022-11-10,9:53 am,24
2022-11-10,10:53 am,25
2022-11-10,11:17 am,26
2022-11-10,11:53 am,26
2022-11-10,12:53 pm,27
2022-11-10,1:53 pm,27
2022-11-10,2:11 pm,28
2022-11-10,2:20 pm,29
2022-11-10,2:53 pm,29
2022-11-10,3:53 pm,29
2022-11-10,5:53 pm,27
2022-11-10,6:53 pm,27
2022-11-10,7:53 pm,27
2022-11-10,8:53 pm,26
2022-11-10,9:53 pm,25
2022-11-10,10:53 pm,21
2022-11-10,11:53 pm,20
2022-11-11,12:06 am,21
2022-11-11,12:53 am,21
2022-11-11,1:19 am,21
2022-11-11,1:53 am,23
2022-11-11,2:53 am,23
2022-11-11,3:53 am,23
2022-11-11,4:53 am,23
2022-11-11,5:53 am,24
2022-11-11,6:53 am,23
2022-11-11,7:53 am,23
2022-11-11,8:53 am,24
2022-11-11,9:53 am,22
2022-11-11,10:53 am,21
2022-11-11,11:53 am,22
2022-11-11,12:33 pm,25
2022-11-11,1:07 pm,25
2022-11-11,1:53 pm,26
2022-11-11,2:53 pm,27
2022-11-11,3:53 pm,27
2022-11-11,5:53 pm,23
2022-11-11,6:53 pm,22
2022-11-11,7:53 pm,20
2022-11-11,8:53 pm,20
2022-11-11,9:53 pm,20
2022-11-11,10:53 pm,19
2022-11-11,11:53 pm,18
2022-11-12,12:53 am,17
2022-11-12,1:53 am,16
2022-11-12,2:53 am,17
2022-11-12,3:53 am,17
2022-11-12,4:53 am,17
2022-11-12,5:53 am,16
2022-11-12,6:53 am,16
2022-11-12,7:53 am,17
2022-11-12,8:53 am,19
2022-11-12,9:53 am,22
2022-11-12,10:53 am,26
2022-11-12,11:53 am,28
2022-11-12,12:53 pm,30
2022-11-12,1:53 pm,32
2022-11-12,2:53 pm,32
2022-11-12,3:53 pm,32
2022-11-12,5:53 pm,28
2022-11-12,6:53 pm,25
2022-11-12,7:53 pm,24
2022-11-12,8:53 pm,22
2022-11-12,9:53 pm,22
2022-11-12,10:53 pm,23
2022-11-12,11:53 pm,20
2022-11-13,12:53 am,19
2022-11-13,1:53 am,18
2022-11-13,2:53 am,16
2022-11-13,3:53 am,16
2022-11-13,4:53 am,13
2022-11-13,5:53 am,15
2022-11-13,6:53 am,14
2022-11-13,7:53 am,15
2022-11-13,8:21 am,15
2022-11-13,8:53 am,16
2022-11-13,9:14 am,17
2022-11-13,9:53 am,19
2022-11-13,10:53 am,21
2022-11-13,11:53 am,23
2022-11-13,1:04 pm,24
2022-11-13,1:53 pm,25
2022-11-13,2:39 pm,25
2022-11-13,2:53 pm,25
2022-11-13,3:53 pm,25
2022-11-13,5:53 pm,24
2022-11-13,6:53 pm,24
2022-11-13,7:53 pm,22
2022-11-13,8:53 pm,21
2022-11-13,9:53 pm,21
2022-11-13,10:53 pm,21
2022-11-13,11:53 pm,21
2022-11-14,12:53 am,19
